,restaurant_id,user_id,is_positive
17871,44,5797,True
17873,44,5816,True
17877,44,5896,True
17879,44,5912,True
17882,44,5959,True
17884,44,6015,True
17886,44,6034,True
17888,44,6081,True
17892,44,6187,True
17894,44,6195,True
17896,44,6206,True
17897,44,6247,True
17899,44,6248,True
17900,44,6254,True
17901,44,6255,True
17903,44,6460,True
17905,44,6461,True
17908,44,6477,True
17909,44,6556,True
17911,44,6618,True
17912,44,6640,True
17913,44,6646,True
17915,44,6655,True
17916,44,6667,True
17917,44,6692,True
17920,44,6703,True
17921,44,6733,True
17926,44,6812,True
17928,44,6911,True
17929,44,6980,True
17932,44,7027,True
17934,44,7071,True
17936,44,7226,True
17937,44,7232,True
17938,44,7264,True
17942,44,7328,True
17947,44,7448,True
17948,45,2,True
17950,45,4,True
17951,45,13,True
17953,45,23,True
17954,45,37,True
17956,45,38,True
17957,45,43,True
17959,45,52,True
17960,45,55,True
17962,45,58,True
17964,45,106,True
17967,45,112,True
17968,45,119,True
17970,45,121,True
17972,45,134,True
17974,45,143,True
17976,45,152,True
17979,45,184,True
17980,45,185,True
17983,45,236,True
17987,45,254,True
17989,45,277,True
17993,45,335,True
17995,45,338,True
18000,45,391,True
18001,45,428,True
18003,45,430,True
18004,45,435,True
18006,45,442,True
18008,45,470,True
18010,45,477,True
18011,45,487,True
18012,45,498,True
18014,45,507,True
18016,45,521,True
18017,45,533,True
18018,45,537,True
18021,45,589,True
18022,45,591,True
18024,45,594,True
18026,45,606,True
18027,45,612,True
18030,45,614,True
18032,45,635,True
18034,45,636,True
18037,45,676,True
18040,45,695,True
18041,45,696,True
18044,45,703,True
18045,45,710,True
18046,45,718,True
18048,45,726,True
18049,45,747,True
18050,45,757,True
18051,45,782,True
18052,45,785,True
18054,45,799,True
18057,45,804,True
18059,45,805,True
18062,45,811,True
18066,45,819,True
18069,45,892,True
18071,45,898,True
18072,45,913,True
18076,45,999,True
18077,45,1007,True
18078,45,1019,True
18079,45,1039,True
18080,45,1040,True
18082,45,1045,True
18085,45,1049,True
18087,45,1084,True
18090,45,1110,True
18091,45,1157,True
18092,45,1164,True
18095,45,1180,True
18097,45,1187,True
18099,45,1190,True
18101,45,1197,True
18108,45,1292,True
18110,45,1303,True
18114,45,1314,True
18115,45,1315,True
18117,45,1322,True
18119,45,1327,True
18120,45,1340,True
18122,45,1367,True
18123,45,1379,True
18125,45,1389,True
18126,45,1393,True
18128,45,1411,True
18131,45,1447,True
18132,45,1457,True
18134,45,1467,True
18136,45,1476,True
18138,45,1495,True
18141,45,1520,True
18143,45,1591,True
18144,45,1595,True
18150,45,1626,True
18151,45,1630,True
18152,45,1646,True
18154,45,1652,True
18155,45,1664,True
18157,45,1669,True
18159,45,1671,True
18161,45,1695,True
18163,45,1697,True
18165,45,1699,True
18166,45,1740,True
18167,45,1751,True
18168,45,1761,True
18170,45,1773,True
18172,45,1794,True
18176,45,1843,True
18179,45,1848,True
18181,45,1855,True
18183,45,1858,True
18185,45,1880,True
18187,45,1953,True
18188,45,1954,True
18190,45,1959,True
18191,45,1987,True
18193,45,2010,True
18194,45,2018,True
18198,45,2031,True
18200,45,2034,True
18201,45,2071,True
18204,45,2171,True
18207,45,2220,True
18208,45,2229,True
18209,45,2230,True
18210,45,2231,True
18213,45,2237,True
18214,45,2294,True
18216,45,2296,True
18218,45,2314,True
18219,45,2315,True
18221,45,2349,True
18222,45,2361,True
18224,45,2365,True
18226,45,2368,True
18227,45,2369,True
18233,45,2472,True
18235,45,2481,True
18237,45,2490,True
18238,45,2491,True
18239,45,2497,True
18241,45,2519,True
18242,45,2569,True
18248,45,2751,True
18249,45,2757,True
18251,45,2793,True
18252,45,2796,True
18254,45,2804,True
18255,45,2822,True
18256,45,2826,True
18257,45,2844,True
18261,45,2895,True
18263,45,2922,True
18266,45,2985,True
18267,45,3013,True
18269,45,3025,True
18271,45,3030,True
18274,45,3110,True
18276,45,3117,True
18278,45,3118,True
18279,45,3120,True
18280,45,3121,True
18281,45,3123,True
18285,45,3135,True
18286,45,3137,True
18287,45,3163,True
18288,45,3180,True
18290,45,3201,True
18292,45,3204,True
18294,45,3221,True
18296,45,3318,True
18299,45,3325,True
18300,45,3384,True
18302,45,3386,True
18304,45,3459,True
18307,45,3460,True
18308,45,3468,True
18309,45,3470,True
18311,45,3471,True
18313,45,3485,True
18314,45,3524,True
18315,45,3550,True
18318,45,3565,True
18319,45,3590,True
18321,45,3591,True
18323,45,3643,True
18324,45,3657,True
18325,45,3658,True
18327,45,3681,True
18328,45,3685,True
18331,45,3691,True
18332,45,3704,True
18333,45,3745,True
18338,45,3772,True
18342,45,3818,True
18343,45,3821,True
18345,45,3836,True
18347,45,3844,True
18354,45,4047,True
18357,45,4174,True
18361,45,4215,True
18363,45,4240,True
18364,45,4244,True
18365,45,4251,True
18368,45,4265,True
18371,45,4328,True
18374,45,4380,True
18376,45,4429,True
18379,45,4472,True
18380,45,4474,True
18381,45,4481,True
18384,45,4492,True
18385,45,4513,True
18388,45,4555,True
18389,45,4637,True
18391,45,4671,True
18392,45,4681,True
18394,45,4788,True
18396,45,4806,True
18397,45,4815,True
18398,45,4893,True
18401,45,5027,True
18402,45,5047,True
18404,45,5071,True
18405,45,5073,True
18407,45,5077,True
18408,45,5117,True
18410,45,5162,True
18411,45,5189,True
18413,45,5206,True
18416,45,5216,True
18418,45,5237,True
18420,45,5276,True
18423,45,5347,True
18426,45,5391,True
18427,45,5401,True
18428,45,5423,True
18430,45,5440,True
18431,45,5444,True
18433,45,5451,True
18437,45,5483,True
18438,45,5486,True
18440,45,5498,True
18445,45,5625,True
18449,45,5685,True
18451,45,5712,True
18454,45,5797,True
18457,45,5953,True
18459,45,5959,True
18465,45,6177,True
18467,45,6179,True
18469,45,6209,True
18470,45,6254,True
18471,45,6255,True
18472,45,6277,True
18474,45,6449,True
18476,45,6460,True
18477,45,6477,True
18479,45,6519,True
18480,45,6543,True
18483,45,6545,True
18487,45,6560,True
18490,45,6639,True
18491,45,6640,True
18492,45,6641,True
18494,45,6678,True
18496,45,6693,True
18497,45,6699,True
18499,45,6703,True
18501,45,6733,True
18503,45,6809,True
18505,45,6853,True
18506,45,6911,True
18511,45,7027,True
18512,45,7060,True
18514,45,7090,True
18516,45,7120,True
18517,45,7186,True
18518,45,7209,True
18519,45,7213,True
18521,45,7262,True
18524,45,7361,True
18529,46,43,True
18535,46,130,True
18537,46,142,True
18540,46,170,True
18543,46,293,True
18547,46,350,True
18549,46,388,True
18552,46,391,True
18555,46,499,True
18561,46,636,True
18563,46,710,True
18565,46,717,True
18567,46,730,True
18568,46,747,True
18569,46,757,True
18572,46,782,True
18573,46,787,True
18574,46,789,True
18579,46,857,True
18582,46,950,True
18584,46,1003,True
18586,46,1007,True
18591,46,1110,True
18593,46,1181,True
18597,46,1305,True
18600,46,1379,True
18603,46,1408,True
18605,46,1428,True
18606,46,1476,True
18610,46,1547,True
18612,46,1561,True
18613,46,1613,True
18615,46,1620,True
18617,46,1625,True
18619,46,1636,True
18621,46,1641,True
18623,46,1661,True
18625,46,1773,True
18629,46,2015,True
18632,46,2071,True
18634,46,2155,True
18636,46,2171,True
18637,46,2186,True
18638,46,2200,True
18641,46,2321,True
18644,46,2378,True
18646,46,2380,True
18649,46,2452,True
18653,46,2569,True
18655,46,2662,True
18657,46,2676,True
18659,46,2694,True
18663,46,2843,True
18666,46,3117,True
18668,46,3204,True
18669,46,3219,True
18671,46,3228,True
18673,46,3337,True
18675,46,3355,True
18677,46,3366,True
18678,46,3390,True
18682,46,3496,True
18684,46,3631,True
18687,46,3753,True
18690,46,3970,True
18696,46,4815,True
18699,46,5048,True
18702,46,5052,True
18710,46,5685,True
18711,46,5816,True
18713,46,5959,True
18715,46,6277,True
18717,46,6533,True
18718,46,6640,True
18719,46,6733,True
18721,46,6980,True
18724,46,7304,True
18727,46,7460,True
18729,47,4,True
18730,47,38,True
18737,47,246,True
18740,47,377,True
18742,47,391,True
18744,47,477,True
18746,47,521,True
18749,47,608,True
18752,47,633,True
18754,47,636,True
18755,47,640,True
18758,47,677,True
18760,47,680,True
18762,47,750,True
18763,47,795,True
18766,47,806,True
18768,47,924,True
18769,47,950,True
18770,47,1007,True
18774,47,1110,True
18777,47,1322,True
18778,47,1377,True
18781,47,1403,True
18784,47,1450,True
18785,47,1480,True
18789,47,1845,True
18792,47,2015,True
18795,47,2059,True
18797,47,2350,True
18799,47,2497,True
18802,47,2533,True
18803,47,2551,True
18804,47,2569,True
18806,47,2676,True
18809,47,2806,True
18810,47,2945,True
18811,47,3018,True
18814,47,3154,True
18816,47,3228,True
18817,47,3236,True
18818,47,3281,True
18820,47,3366,True
18822,47,3485,True
18827,47,3870,True
18829,47,3881,True
18832,47,4193,True
18836,47,4256,True
18838,47,4284,True
18842,47,5006,True
18843,47,5141,True
18844,47,5222,True
18847,47,5306,True
18850,47,5498,True
18852,47,5502,True
18854,47,5515,True
18856,47,5685,True
18857,47,5816,True
18860,47,5959,True
18861,47,6272,True
18863,47,6461,True
18864,47,6556,True
18866,47,6692,True
18867,47,6850,True
18869,47,7017,True
18870,47,7119,True
18873,47,7281,True
18874,47,7430,True
18876,48,4,True
18877,48,13,True
18878,48,14,True
18880,48,30,True
18882,48,38,True
18884,48,43,True
18885,48,66,True
18886,48,68,True
18892,48,184,True
18893,48,185,True
18895,48,187,True
18899,48,250,True
18901,48,306,True
18903,48,324,True
18907,48,368,True
18908,48,377,True
18910,48,389,True
18913,48,427,True
18915,48,442,True
18917,48,457,True
18919,48,459,True
18923,48,487,True
18924,48,498,True
18927,48,521,True
18928,48,535,True
18929,48,568,True
18932,48,577,True
18935,48,595,True
18941,48,622,True
18944,48,636,True
18946,48,644,True
18948,48,651,True
18952,48,703,True
18954,48,726,True
18955,48,754,True
18956,48,757,True
18959,48,764,True
18961,48,791,True
18963,48,796,True
18965,48,804,True
18967,48,807,True
18969,48,808,True
18973,48,853,True
18976,48,889,True
18979,48,897,True
18980,48,913,True
18981,48,923,True
18983,48,950,True
18984,48,951,True
18986,48,956,True
18988,48,1003,True
18990,48,1007,True
18993,48,1024,True
18995,48,1039,True
18996,48,1044,True
18997,48,1045,True
18998,48,1105,True
19000,48,1110,True
19001,48,1128,True
19003,48,1137,True
19007,48,1149,True
19008,48,1164,True
19011,48,1165,True
19012,48,1169,True
19013,48,1191,True
19015,48,1278,True
19019,48,1327,True
19021,48,1335,True
19022,48,1339,True
19025,48,1380,True
19026,48,1393,True
19028,48,1467,True
19031,48,1516,True
19033,48,1532,True
19035,48,1537,True
19038,48,1561,True
19039,48,1588,True
19042,48,1607,True
19043,48,1617,True
19045,48,1695,True
19049,48,1699,True
19050,48,1708,True
19052,48,1720,True
19054,48,1752,True
19056,48,1773,True
19059,48,1840,True
19060,48,1841,True
19063,48,1858,True
19064,48,1863,True
19065,48,1866,True
19068,48,1941,True
19070,48,1953,True
19074,48,2039,True
19076,48,2071,True
19078,48,2144,True
19079,48,2169,True
19081,48,2170,True
19083,48,2171,True
19086,48,2186,True
19087,48,2187,True
19088,48,2226,True
19092,48,2339,True
19094,48,2355,True
19095,48,2365,True
19097,48,2445,True
19098,48,2464,True
19101,48,2467,True
19102,48,2468,True
19105,48,2490,True
19108,48,2516,True
19109,48,2551,True
19110,48,2606,True
19112,48,2676,True
19117,48,2702,True
19120,48,2793,True
19121,48,2799,True
19124,48,2806,True
19125,48,2817,True
19126,48,2822,True
19128,48,2830,True
19130,48,2836,True
19131,48,2916,True
19133,48,2922,True
19134,48,2945,True
19135,48,2950,True
19136,48,3021,True
19138,48,3110,True
19139,48,3117,True
19140,48,3118,True
19141,48,3120,True
19142,48,3121,True
19144,48,3125,True
19146,48,3163,True
19148,48,3204,True
19151,48,3254,True
19152,48,3281,True
19155,48,3308,True
19157,48,3355,True
19159,48,3380,True
19162,48,3418,True
19164,48,3420,True
19167,48,3560,True
19169,48,3562,True
19170,48,3580,True
19171,48,3667,True
19173,48,3713,True
19174,48,3745,True
19175,48,3752,True
19177,48,3760,True
19178,48,3818,True
19181,48,3882,True
19184,48,3928,True
19187,48,3965,True
19188,48,4006,True
19190,48,4035,True
19195,48,4200,True
19197,48,4244,True
19205,48,4452,True
19207,48,4453,True
19209,48,4474,True
19211,48,4514,True
19213,48,4532,True
19215,48,4536,True
19216,48,4548,True
19217,48,4577,True
19221,48,4793,True
19223,48,4942,True
19226,48,4964,True
19228,48,4972,True
19229,48,4977,True
19230,48,5031,True
19232,48,5064,True
19235,48,5121,True
19236,48,5132,True
19240,48,5231,True
19241,48,5238,True
19247,48,5311,True
19250,48,5342,True
19252,48,5344,True
19255,48,5391,True
19257,48,5433,True
19260,48,5477,True
19261,48,5486,True
19262,48,5519,True
19265,48,5586,True
19266,48,5620,True
19267,48,5672,True
19269,48,5685,True
19272,48,5716,True
19276,48,5885,True
19277,48,5935,True
19280,48,5968,True
19282,48,6232,True
19283,48,6247,True
19286,48,6254,True
19287,48,6274,True
19288,48,6477,True
19289,48,6502,True
19290,48,6518,True
19292,48,6545,True
19295,48,6640,True
19297,48,6651,True
19300,48,6687,True
19301,48,6692,True
19305,48,6814,True
19309,48,6853,True
19310,48,6900,True
19311,48,6907,True
19313,48,6969,True
19315,48,7060,True
19316,48,7083,True
19317,48,7209,True
19318,48,7241,True
19321,48,7291,True
19322,48,7368,True
19323,48,7460,True
19324,48,7494,True
19326,49,4,True
19328,49,7,True
19329,49,13,True
19330,49,30,True
19332,49,38,True
19334,49,43,True
19337,49,80,True
19339,49,101,True
19340,49,113,True
19343,49,143,True
19345,49,147,True
19346,49,152,True
19349,49,185,True
19350,49,187,True
19352,49,234,True
19355,49,254,True
19358,49,270,True
19360,49,353,True
19363,49,377,True
19365,49,391,True
19366,49,428,True
19369,49,439,True
19370,49,442,True
19372,49,475,True
19374,49,521,True
19380,49,586,True
19382,49,589,True
19384,49,591,True
19386,49,605,True
19388,49,611,True
19391,49,636,True
19393,49,652,True
19395,49,667,True
19399,49,710,True
19400,49,725,True
19401,49,747,True
19403,49,748,True
19404,49,757,True
19405,49,763,True
19406,49,785,True
19408,49,804,True
19411,49,811,True
19414,49,830,True
19415,49,857,True
19418,49,903,True
19419,49,915,True
19421,49,945,True
19425,49,1007,True
19428,49,1045,True
19430,49,1049,True
19438,49,1264,True
19443,49,1316,True
19444,49,1327,True
19446,49,1367,True
19448,49,1403,True
19451,49,1428,True
19452,49,1457,True
19456,49,1496,True
19458,49,1529,True
19463,49,1595,True
19464,49,1633,True
19467,49,1635,True
19471,49,1761,True
19473,49,1800,True
19475,49,1843,True
19478,49,1855,True
19480,49,1858,True
19481,49,1863,True
19485,49,1942,True
19487,49,1953,True
19488,49,1954,True
19490,49,1965,True
19496,49,2029,True
19498,49,2031,True
19501,49,2033,True
19502,49,2071,True
19503,49,2117,True
19506,49,2186,True
19507,49,2217,True
19509,49,2229,True
19514,49,2315,True
19516,49,2321,True
19519,49,2361,True
19521,49,2368,True
19523,49,2369,True
19527,49,2434,True
19530,49,2465,True
19536,49,2534,True
19537,49,2557,True
19541,49,2676,True
19544,49,2796,True
19550,49,2857,True
19553,49,2922,True
19555,49,3013,True
19557,49,3030,True
19558,49,3118,True
19559,49,3120,True
19563,49,3137,True
19564,49,3149,True
19567,49,3163,True
19568,49,3201,True
19570,49,3303,True
19572,49,3307,True
19574,49,3323,True
19577,49,3337,True
19578,49,3365,True
19579,49,3377,True
19586,49,3550,True
19587,49,3565,True
19588,49,3573,True
19590,49,3590,True
19593,49,3630,True
19594,49,3658,True
19595,49,3685,True
19597,49,3745,True
19600,49,3776,True
19602,49,3790,True
19603,49,3818,True
19604,49,3821,True
19612,49,3953,True
19615,49,4027,True
19618,49,4193,True
19620,49,4196,True
19622,49,4215,True
19624,49,4224,True
19626,49,4328,True
19629,49,4338,True
19632,49,4380,True
19635,49,4472,True
19637,49,4481,True
19643,49,4532,True
19646,49,4577,True
19651,49,4788,True
19655,49,5077,True
19657,49,5162,True
19659,49,5188,True
19662,49,5330,True
19665,49,5347,True
19666,49,5401,True
19668,49,5423,True
19669,49,5446,True
19673,49,5488,True
19675,49,5513,True
19678,49,5625,True
19679,49,5635,True
19682,49,5797,True
19685,49,5912,True
19687,49,5959,True
19689,49,6040,True
19691,49,6195,True
19693,49,6206,True
19697,49,6548,True
19699,49,6646,True
19701,49,6678,True
19703,49,6693,True
19705,49,6703,True
19707,49,6733,True
19708,49,6955,True
19709,49,6980,True
19711,49,7027,True
19712,49,7032,True
19713,49,7060,True
19715,49,7165,True
19719,49,7263,True
19721,49,7264,True
19722,49,7346,True
19727,50,4,True
19728,50,14,True
19729,50,16,True
19732,50,30,True
19733,50,38,True
19734,50,43,True
19737,50,50,True
19744,50,62,True
19747,50,65,True
19748,50,70,True
19750,50,76,True
19751,50,84,True
19753,50,86,True
19755,50,88,True
19757,50,104,True
19758,50,105,True
19761,50,112,True
19763,50,113,True
19768,50,125,True
19769,50,128,True
19772,50,134,True
19775,50,143,True
19777,50,147,True
19784,50,166,True
19785,50,175,True
19787,50,179,True
19788,50,180,True
19790,50,185,True
19793,50,186,True
19794,50,191,True
19796,50,200,True
19798,50,204,True
19800,50,211,True
19806,50,266,True
19808,50,270,True
19810,50,275,True
19811,50,277,True
19812,50,278,True
19814,50,283,True
19816,50,299,True
19817,50,300,True
19820,50,310,True
19821,50,312,True
19826,50,332,True
19828,50,370,True
19830,50,374,True
19834,50,428,True
19835,50,436,True
19837,50,442,True
19839,50,447,True
19840,50,457,True
19842,50,475,True
19844,50,484,True
19846,50,489,True
19849,50,498,True
19851,50,508,True
19853,50,521,True
19854,50,533,True
19856,50,535,True
19859,50,573,True
19862,50,586,True
19864,50,589,True
19871,50,622,True
19874,50,635,True
19875,50,636,True
19876,50,644,True
19882,50,667,True
19885,50,683,True
19887,50,684,True
19890,50,696,True
19892,50,699,True
19896,50,703,True
19897,50,710,True
19901,50,725,True
19902,50,726,True
19904,50,729,True
19908,50,757,True
19910,50,759,True
19912,50,785,True
19914,50,787,True
19915,50,789,True
19916,50,790,True
19920,50,796,True
19922,50,799,True
19926,50,808,True
19928,50,809,True
19936,50,845,True
19937,50,857,True
19943,50,891,True
19946,50,896,True
19949,50,905,True
19950,50,913,True
19953,50,915,True
19954,50,919,True
19960,50,947,True
19963,50,956,True
19964,50,959,True
19965,50,1001,True
19966,50,1003,True
19968,50,1019,True
19970,50,1042,True
19974,50,1048,True
19976,50,1069,True
19977,50,1072,True
19981,50,1089,True
19983,50,1108,True
19984,50,1137,True
19986,50,1141,True
19987,50,1157,True
19988,50,1167,True
19990,50,1169,True
19993,50,1179,True
19994,50,1180,True
19997,50,1181,True
19999,50,1191,True
20003,50,1224,True
20005,50,1227,True
20010,50,1275,True
20014,50,1305,True
20017,50,1314,True
20019,50,1316,True
20021,50,1379,True
20023,50,1380,True
20025,50,1388,True
20029,50,1403,True
20031,50,1408,True
20035,50,1428,True
20037,50,1447,True
20038,50,1457,True
20040,50,1460,True
20041,50,1467,True
20042,50,1503,True
20045,50,1520,True
20046,50,1525,True
20048,50,1529,True
20054,50,1569,True
20058,50,1591,True
20059,50,1593,True
20060,50,1595,True
20062,50,1605,True
20063,50,1613,True
20064,50,1615,True
20066,50,1618,True
20068,50,1625,True
20070,50,1636,True
20075,50,1652,True
20078,50,1720,True
20085,50,1773,True
20087,50,1792,True
20088,50,1796,True
20090,50,1799,True
20091,50,1800,True
20093,50,1821,True
20096,50,1845,True
20098,50,1849,True
20100,50,1862,True
20101,50,1863,True
20104,50,1868,True
20105,50,1936,True
20108,50,1951,True
20110,50,1953,True
20112,50,1959,True
20114,50,1972,True
20116,50,1976,True
20119,50,1990,True
20121,50,2017,True
20126,50,2029,True
20127,50,2031,True
20128,50,2032,True
20132,50,2039,True
20134,50,2059,True
20136,50,2071,True
20140,50,2122,True
20142,50,2154,True
20143,50,2186,True
20144,50,2200,True
20148,50,2229,True
20149,50,2291,True
20151,50,2296,True
20153,50,2303,True
20156,50,2312,True
20158,50,2313,True
20160,50,2318,True
20161,50,2321,True
20166,50,2364,True
20170,50,2379,True
20172,50,2381,True
20177,50,2490,True
20178,50,2491,True
20179,50,2497,True
20182,50,2519,True
20185,50,2551,True
20190,50,2596,True
20191,50,2643,True
20195,50,2676,True
20198,50,2718,True
20199,50,2729,True
20202,50,2761,True
20204,50,2796,True
20206,50,2806,True
20207,50,2826,True
20210,50,2848,True
20211,50,2895,True
20212,50,2897,True
20215,50,2916,True
20216,50,2958,True
20219,50,3013,True
20220,50,3021,True
20222,50,3032,True
20223,50,3033,True
20226,50,3078,True
20229,50,3117,True
20231,50,3118,True
20232,50,3120,True
20235,50,3132,True
20237,50,3137,True
20239,50,3149,True
20242,50,3163,True
20244,50,3180,True
20246,50,3182,True
20248,50,3201,True
20250,50,3219,True
20254,50,3228,True
20255,50,3247,True
20257,50,3299,True
20259,50,3307,True
20261,50,3330,True
20262,50,3333,True
20264,50,3337,True
20266,50,3338,True
20268,50,3360,True
20270,50,3384,True
20277,50,3410,True
20278,50,3420,True
20280,50,3468,True
20282,50,3489,True
20286,50,3532,True
20288,50,3549,True
20291,50,3600,True
20294,50,3658,True
20295,50,3685,True
20297,50,3689,True
20304,50,3818,True
20305,50,3844,True
20306,50,3856,True
20309,50,3858,True
20311,50,3898,True
20315,50,4036,True
20316,50,4043,True
20319,50,4047,True
20321,50,4109,True
20323,50,4120,True
20326,50,4190,True
20329,50,4215,True
20331,50,4224,True
20332,50,4229,True
20335,50,4280,True
20337,50,4292,True
20338,50,4323,True
20340,50,4346,True
20342,50,4353,True
20344,50,4435,True
20346,50,4452,True
20349,50,4492,True
20353,50,4577,True
20356,50,4671,True
20359,50,4689,True
20362,50,4788,True
20365,50,4977,True
20366,50,4989,True
20370,50,5046,True
20374,50,5064,True
20376,50,5071,True
20378,50,5078,True
20381,50,5162,True
20383,50,5165,True
20385,50,5206,True
20386,50,5210,True
20390,50,5236,True
20392,50,5306,True
20395,50,5347,True
20396,50,5353,True
20397,50,5401,True
20400,50,5446,True
20402,50,5473,True
20404,50,5483,True
20408,50,5494,True
20410,50,5506,True
20412,50,5513,True
20413,50,5515,True
20415,50,5520,True
20421,50,5561,True
20422,50,5625,True
20423,50,5685,True
20425,50,5705,True
20427,50,5706,True
20429,50,5712,True
20430,50,5816,True
20431,50,5850,True
20433,50,5959,True
20435,50,5988,True
20441,50,6255,True
20442,50,6471,True
20444,50,6518,True
20446,50,6543,True
20449,50,6545,True
20451,50,6618,True
20453,50,6640,True
20454,50,6646,True
20455,50,6667,True
20456,50,6678,True
20459,50,6693,True
20460,50,6699,True
20463,50,6776,True
20464,50,6812,True
20466,50,6815,True
20470,50,6865,True
20471,50,6899,True
20472,50,6911,True
20475,50,6963,True
20477,50,6969,True
20479,50,6980,True
20481,50,7017,True
20483,50,7027,True
20484,50,7035,True
20485,50,7060,True
20486,50,7063,True
20488,50,7090,True
20489,50,7193,True
20490,50,7209,True
20491,50,7228,True
20493,50,7304,True
20495,50,7333,True
20496,50,7375,True
20499,50,7442,True
20501,51,4,True
20502,51,13,True
20504,51,14,True
20506,51,21,True
20508,51,30,True
20510,51,43,True
20512,51,50,True
20515,51,52,True
20516,51,54,True
20519,51,58,True
20523,51,62,True
20526,51,65,True
20527,51,66,True
20528,51,68,True
20529,51,70,True
20530,51,84,True
20531,51,106,True
20532,51,107,True
20533,51,112,True
20535,51,119,True
20536,51,125,True
20538,51,132,True
20543,51,142,True
20544,51,143,True
20545,51,145,True
20547,51,152,True
20549,51,174,True
20550,51,175,True
20551,51,178,True
20553,51,185,True
20554,51,186,True
20555,51,187,True
20556,51,191,True
20558,51,205,True
20559,51,209,True
20560,51,211,True
20564,51,238,True
20565,51,254,True
20566,51,255,True
20569,51,266,True
20570,51,275,True
20573,51,277,True
20574,51,283,True
20575,51,288,True
20576,51,294,True
20578,51,310,True
20579,51,312,True
20580,51,316,True
20582,51,334,True
20584,51,338,True
20586,51,350,True
20587,51,364,True
20589,51,370,True
20590,51,375,True
20591,51,377,True
20592,51,389,True
20594,51,391,True
20595,51,394,True
20596,51,406,True
20598,51,427,True
20600,51,428,True
20601,51,435,True
20604,51,442,True
20605,51,450,True
20608,51,470,True
20610,51,472,True
20612,51,477,True
20613,51,482,True
20616,51,489,True
20618,51,498,True
20621,51,499,True
20623,51,507,True
20625,51,521,True
20626,51,533,True
20628,51,537,True
20630,51,546,True
20631,51,551,True
20632,51,568,True
20633,51,589,True
20634,51,593,True
20638,51,608,True
20640,51,619,True
20641,51,621,True
20645,51,629,True
20647,51,635,True
20648,51,636,True
20650,51,646,True
20652,51,655,True
20655,51,667,True
20659,51,675,True
20660,51,677,True
20662,51,683,True
20663,51,696,True
20665,51,703,True
20667,51,704,True
20668,51,710,True
20670,51,720,True
20671,51,726,True
20673,51,727,True
20674,51,738,True
20676,51,741,True
20678,51,747,True
20680,51,748,True
20681,51,757,True
20683,51,782,True
20684,51,785,True
20686,51,788,True
20688,51,789,True
20690,51,795,True
20692,51,796,True
20693,51,804,True
20694,51,807,True
20695,51,808,True
20699,51,813,True
20703,51,819,True
20709,51,857,True
20713,51,864,True
20714,51,873,True
20717,51,879,True
20719,51,891,True
20720,51,892,True
20722,51,897,True
20725,51,913,True
20726,51,919,True
20731,51,929,True
20732,51,932,True
20734,51,941,True
20735,51,950,True
20737,51,952,True
20738,51,953,True
20740,51,956,True
20742,51,964,True
20743,51,988,True
20744,51,994,True
20745,51,1000,True
20746,51,1001,True
20747,51,1003,True
20748,51,1007,True
20750,51,1024,True
20752,51,1041,True
20754,51,1042,True
20755,51,1045,True
20757,51,1047,True
20758,51,1048,True
20760,51,1049,True
20762,51,1069,True
20764,51,1105,True
20765,51,1110,True
20767,51,1138,True
20771,51,1157,True
20772,51,1164,True
20774,51,1169,True
20775,51,1180,True
20776,51,1181,True
20777,51,1183,True
20779,51,1186,True
20780,51,1187,True
20782,51,1190,True
20785,51,1203,True
20787,51,1224,True
20789,51,1232,True
20791,51,1247,True
20794,51,1274,True
20796,51,1278,True
20798,51,1295,True
20800,51,1303,True
20804,51,1314,True
20806,51,1327,True
20807,51,1335,True
20808,51,1336,True
20809,51,1339,True
20812,51,1357,True
20813,51,1367,True
20815,51,1388,True
20817,51,1393,True
20818,51,1395,True
20819,51,1403,True
20820,51,1412,True
20822,51,1415,True
20824,51,1421,True
20825,51,1428,True
20826,51,1440,True
20828,51,1442,True
20830,51,1447,True
20831,51,1457,True
20833,51,1463,True
20835,51,1467,True
20838,51,1491,True
20839,51,1495,True
20841,51,1496,True
20843,51,1529,True
20844,51,1531,True
20847,51,1532,True
20850,51,1535,True
20851,51,1537,True
20853,51,1538,True
20854,51,1550,True
20856,51,1559,True
20858,51,1563,True
20860,51,1579,True
20864,51,1584,True
20865,51,1587,True
20866,51,1588,True
20867,51,1593,True
20868,51,1613,True
20870,51,1617,True
20872,51,1618,True
20873,51,1626,True
20874,51,1634,True
20875,51,1635,True
20876,51,1636,True
20877,51,1637,True
20878,51,1641,True
20879,51,1649,True
20882,51,1699,True
20884,51,1720,True
20888,51,1736,True
20890,51,1751,True
20892,51,1761,True
20893,51,1773,True
20894,51,1792,True
20896,51,1796,True
20898,51,1798,True
20900,51,1821,True
20901,51,1833,True
20902,51,1840,True
20903,51,1841,True
20906,51,1845,True
20908,51,1848,True
20909,51,1851,True
20911,51,1857,True
20912,51,1858,True
20913,51,1859,True
20914,51,1864,True
20915,51,1866,True
20918,51,1880,True
20919,51,1900,True
20922,51,1926,True
20924,51,1937,True
20926,51,1941,True
20927,51,1942,True
20930,51,1949,True
20931,51,1951,True
20932,51,1952,True
20933,51,1953,True
20936,51,1990,True
20937,51,2005,True
20939,51,2006,True
20940,51,2010,True
20941,51,2014,True
20944,51,2031,True
20945,51,2033,True
